0,1,2,3,4,5,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_correct,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceA_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceB_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceC_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceD_probs
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.16412653,0.6542242,0.078135945,0.1035133
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.011706574,0.9670141,0.0063647535,0.014914562
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.01914676,0.9706003,0.00439065,0.005862287
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.14338112,0.19906497,0.26166597,0.39588797
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.63449764,0.05087624,0.045962855,0.2686632
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.2716907,0.48057184,0.15601882,0.09171874
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.02669661,0.077855065,0.051862657,0.8435857
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.29057097,0.56891036,0.09732909,0.043189522
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.01056326,0.9696287,0.006610319,0.013197643
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,True,0.31971195,0.24322401,0.045344796,0.39171925
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.010732411,0.0029226388,0.0050301794,0.9813147
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.07900116,0.5929366,0.05870867,0.2693536
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,False,0.18707147,0.11706633,0.53709674,0.1587655
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,True,0.11814973,0.5052623,0.08644019,0.29014775
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.022146268,0.8846296,0.06983299,0.023391122
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.13554774,0.83033055,0.014286626,0.019835016
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.038825393,0.14481844,0.15967445,0.6566818
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.22363746,0.75951684,0.013483038,0.0033627553
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.015596397,0.048040286,0.9279496,0.008413625
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.2640685,0.2138492,0.11626779,0.40581447
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.022339016,0.6579621,0.060016297,0.25968254
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.0957025,0.5862489,0.15902428,0.15902428
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.6285851,0.18436342,0.14930205,0.03774947
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.005457712,0.9544089,0.018463202,0.021670153
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.03808227,0.9371786,0.012755963,0.011983118
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.09850093,0.17976104,0.61770034,0.10403771
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.76758486,0.030231185,0.16600187,0.036181994
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.012053539,0.9426861,0.005738345,0.039522033
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,False,0.2768479,0.097944975,0.3211492,0.30405796
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.15112476,0.656456,0.04363756,0.14878178
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.9249115,0.033167586,0.020755745,0.021165116
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.019134559,0.031302046,0.9438182,0.0057452363
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.025800249,0.9166233,0.05547925,0.002097232
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.029154783,0.049982924,0.88596857,0.034893706
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.009539919,0.0045063384,0.9845687,0.0013851349
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,True,0.081604175,0.002623162,0.617277,0.29849565
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.60131496,0.14394501,0.033528645,0.22121142
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.95146596,0.016890544,0.0044407193,0.027202705
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.35258305,0.022716664,0.6092089,0.015491418
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.010914343,0.96347505,0.009976518,0.015634077
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9636469,0.019233672,0.015215086,0.0019043912
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.28333443,0.19171368,0.11270265,0.41224918
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,True,0.43759403,0.047586147,0.47315198,0.041667823
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.97543204,0.012868153,0.0038336525,0.007866143
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,True,0.10551019,0.12239396,0.74391925,0.028176688
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,False,0.11250917,0.057016876,0.024714984,0.805759
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.016043907,0.9696078,0.008258696,0.0060895802
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.09649841,0.19800188,0.49390292,0.21159683
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.008112474,0.0040159663,0.0051970463,0.98267454
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.041913167,0.7725236,0.10786846,0.077694744
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.14388528,0.039336048,0.655004,0.16177458
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.010114366,0.010035655,0.0068705077,0.9729795
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.30691275,0.38797408,0.15553582,0.14957733
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.30922565,0.16812307,0.18036972,0.34228158
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.5560606,0.09513076,0.08200783,0.2668008
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.12797834,0.7138059,0.03609795,0.122117795
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.4066466,0.460791,0.045982324,0.08658006
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,True,0.28000107,0.19855048,0.31977126,0.20167722
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.017485378,0.9109518,0.054281175,0.017281666
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.04613259,0.24648495,0.28149465,0.4258878
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.83760214,0.044045832,0.03796988,0.080382235
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.004877485,0.9817308,0.0019175262,0.01147417
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.10441264,0.5778349,0.093229994,0.22452244
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.34772092,0.20441458,0.13616946,0.311695
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.05845316,0.40258783,0.2810516,0.25790745
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.76907456,0.13681442,0.014307915,0.07980315
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.52597576,0.41934446,0.027767017,0.026912715
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.015131803,0.517003,0.018685283,0.44918
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.8136306,0.054085653,0.016886363,0.11539736
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.46837017,0.3882925,0.05464302,0.08869437
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.02886927,0.8371181,0.03245859,0.10155395
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.9018095,0.079417266,0.009862881,0.008910371
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.044787306,0.793874,0.08976878,0.07156992
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.1212308,0.54758006,0.21276668,0.11842249
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.97607553,0.013600444,0.0065767453,0.0037473163
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.0305629,0.042432386,0.4743637,0.452641
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.41659984,0.41335785,0.08203337,0.08800896
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.11054814,0.029522082,0.049440183,0.8104896
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.84039295,0.03158302,0.09881452,0.029209515
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.0853968,0.20808229,0.6459655,0.0605554
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.20686643,0.56232125,0.13461055,0.09620182
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.4342992,0.1366583,0.0457748,0.3832677
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.9180241,0.0568817,0.0064824508,0.018611621
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.022108901,0.023351653,0.06447598,0.89006346
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.2457542,0.4627303,0.122611314,0.16890423
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.03579934,0.12301476,0.026396776,0.8147892
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.03624942,0.030051826,0.90612155,0.027577108
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.033149447,0.73700047,0.18489277,0.044957317
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.51449585,0.340061,0.079519324,0.065923825
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,True,0.017645944,0.27819392,0.042000998,0.66215914
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.017111216,0.020320073,0.9563956,0.006173111
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.1513336,0.47348094,0.32288593,0.052299492
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.9663305,0.017837776,0.003949172,0.01188252
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.7850667,0.087396584,0.09826262,0.02927419
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.6590411,0.0068777115,0.005273324,0.3288078
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.6022716,0.28897306,0.05140683,0.057348464
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.010425052,0.9834696,0.0031301682,0.0029751828
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.93535334,0.036267586,0.021237493,0.007141511
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.022699036,0.003120357,0.9727576,0.0014230339
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.29852104,0.13455397,0.15246964,0.4144554
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.0072917617,0.9853483,0.0043202257,0.0030396585
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.0637052,0.012158349,0.92162746,0.0025090172
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.28087106,0.2920597,0.31089592,0.11617332
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.34415978,0.63797146,0.010891482,0.006977346
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.22176965,0.118704736,0.35162902,0.30789664
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.87329936,0.016960246,0.100697614,0.009042773
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9690221,0.0087860245,0.009801519,0.012390281
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.27521753,0.48681018,0.1250232,0.11294904
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,True,0.2668068,0.2647305,0.095132895,0.37332985
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.02006965,0.9520177,0.009781165,0.018131416
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.5896733,0.082336836,0.033790972,0.2941989
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.17685615,0.023934877,0.7926142,0.006594752
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.9381457,0.032353356,0.010922013,0.018578969
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.027092518,0.010692795,0.93292063,0.029294
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.008315299,0.015535022,0.93154734,0.04460226
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.33202818,0.3821621,0.18918395,0.09662571
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.39908236,0.1468142,0.07920032,0.3749032
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.0043154596,0.03238932,0.9614608,0.0018344324
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,True,0.8382248,0.077967055,0.04108575,0.04272242
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.2288104,0.11686493,0.04199629,0.6123284
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.9716059,0.014638247,0.0061021294,0.0076537845
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.007859623,0.9861119,0.0045488006,0.0014796664
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.020628909,0.0069098184,0.0015297907,0.9709315
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,False,0.26123753,0.33282524,0.073112,0.33282524
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,True,0.010905606,0.022029929,0.044850715,0.9222137
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.007649519,0.00568464,0.007985373,0.9786805
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,False,0.5460795,0.1931954,0.10180682,0.15891819
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.017640386,0.9556373,0.014971201,0.01175103
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.05530138,0.5541777,0.26589736,0.12462359
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.06078793,0.3498104,0.14023629,0.44916543
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.34852317,0.3299751,0.06651681,0.254985
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.0054452242,0.0021829484,0.0060745873,0.98629725
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.5489978,0.11966031,0.08962143,0.24172047
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.0579002,0.71090114,0.08101695,0.1501817
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.5553549,0.20271374,0.034410346,0.20752096
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.042062286,0.5328362,0.3360556,0.08904586
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.70562464,0.10245215,0.11519006,0.07673312
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.036509138,0.059260182,0.8845355,0.019695202
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.33035368,0.16611224,0.45865062,0.04488349
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.96812284,0.01487345,0.006248805,0.010754873
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.062410574,0.84159356,0.044255722,0.05174018
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.8016822,0.079377286,0.0129579855,0.10598258
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,True,0.065186314,0.024741933,0.89286643,0.017205313
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.49993193,0.101567335,0.0060995924,0.39240107
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.014647872,0.031497873,0.9497227,0.004131622
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.7835106,0.0175826,0.03208768,0.16681904
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.8615111,0.032630596,0.006131108,0.099727154
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.37471136,0.17155536,0.15498735,0.29874596
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.17351559,0.045977056,0.6297544,0.15075295
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,True,0.40995747,0.1543914,0.07947388,0.3561772
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.15703139,0.19390787,0.056430414,0.59263027
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.05979475,0.85832286,0.06722904,0.0146533325
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.050889127,0.03209537,0.13941593,0.77759963
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.0057234964,0.003933698,0.00497266,0.98537016
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.039367907,0.010595728,0.0036617857,0.94637454
