0,1,2,3,4,5,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_correct,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceA_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceB_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceC_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceD_probs
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.1466634,0.47714847,0.3178494,0.058338672
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.00685191,0.9856265,0.005906716,0.0016148064
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.0018407068,0.9914932,0.004246466,0.0024195635
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.05420494,0.17092237,0.14966463,0.6252081
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,False,0.29965156,0.12012799,0.16419551,0.41602498
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.11631667,0.19479378,0.4288057,0.26008382
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.16006747,0.26185292,0.1256384,0.45244125
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.34131676,0.37486312,0.13470988,0.14911024
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,False,0.19428836,0.2985779,0.16880064,0.3383331
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.29322556,0.47968504,0.12810077,0.09898861
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.17198125,0.25023124,0.3114178,0.26636973
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.14531827,0.17122675,0.63123375,0.052221213
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.6835039,0.14104901,0.0785056,0.09694147
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.34021816,0.31960538,0.19385047,0.146326
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.020591427,0.7430864,0.20156759,0.034754615
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.013494719,0.97608376,0.008058065,0.002363423
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.08225065,0.29619595,0.40485185,0.2167016
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.05422678,0.92436993,0.017882094,0.0035211928
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.17755672,0.14378981,0.46779966,0.21085383
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.44807303,0.24171726,0.17140321,0.13880655
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.104140736,0.35785154,0.37796655,0.16004111
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.2091746,0.49787888,0.15789329,0.13505328
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.17284957,0.15738133,0.5160335,0.15373558
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.0024277517,0.9948486,0.0021424834,0.00058116426
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.30061328,0.5034325,0.068666555,0.12728767
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,True,0.16491683,0.24951121,0.26768643,0.31788552
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.16919804,0.0837591,0.6045639,0.14247903
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.006442176,0.9864537,0.004824967,0.002279153
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.000674932,0.99598444,0.0027114449,0.0006291058
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.2714847,0.34859326,0.110550046,0.26937202
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.82024515,0.06325051,0.032053802,0.08445051
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.17220135,0.11651726,0.6498811,0.061400283
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.013448225,0.79391164,0.18857054,0.004069559
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.0027096362,0.0061541516,0.9875745,0.0035617498
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0018637741,0.001203343,0.99610585,0.0008270448
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.8555043,0.07302148,0.05426495,0.017209148
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.55311495,0.32262912,0.108067214,0.016188739
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.39506134,0.3249686,0.2530858,0.026884262
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.26480344,0.21444435,0.1644202,0.35633197
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.1769474,0.68362874,0.0917991,0.04762475
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9619843,0.024847275,0.011555056,0.0016134474
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.036107607,0.27100262,0.30469644,0.38819334
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.32402784,0.19653282,0.28595355,0.19348586
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.8043038,0.09383516,0.054307625,0.04755334
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.90836185,0.069500245,0.016251827,0.0058860215
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.022124032,0.9407377,0.017916586,0.019221691
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.15973778,0.60757226,0.18242629,0.050263725
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.0015422578,0.0037287013,0.99425876,0.00047036208
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.008564438,0.071151115,0.025971336,0.89431316
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.007583094,0.005679475,0.9854602,0.0012772013
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.0011048312,0.0050689313,0.9888747,0.00495151
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.0013603244,0.0017881128,0.003113814,0.9937377
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.3043086,0.21747956,0.20113571,0.27707613
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.639221,0.19957455,0.12785225,0.033352252
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.775274,0.15506455,0.032250356,0.037411064
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.25259742,0.6012342,0.03667552,0.10949288
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.08564634,0.8318599,0.056168247,0.026325526
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.17287281,0.3746505,0.2535012,0.19897538
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.008010041,0.9855461,0.0052531133,0.0011905864
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.2524131,0.15190487,0.5427734,0.052908655
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.6259477,0.11222624,0.075345136,0.186481
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.08558287,0.76279175,0.09326292,0.05836244
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.013686324,0.9670107,0.016000932,0.003301979
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.9396174,0.03878264,0.013720763,0.0078791715
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.11977453,0.30347478,0.3385506,0.2382001
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.958372,0.017969457,0.01455211,0.009106478
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.2773639,0.41313228,0.22815332,0.08135057
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.09689721,0.17683432,0.06924931,0.6570192
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.29964975,0.36428142,0.20918922,0.12687968
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.53633946,0.39857364,0.03621433,0.02887258
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.002645682,0.9948743,0.0019508036,0.0005291697
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.8282748,0.10448385,0.052537777,0.014703638
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.07753699,0.63914424,0.20269303,0.08062572
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.21073559,0.3937059,0.2791793,0.11637924
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.9191314,0.05921895,0.014740763,0.0069088563
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.074342825,0.08038376,0.57120585,0.27406755
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.33988383,0.24480915,0.2246495,0.19065754
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.005436574,0.01477814,0.014101399,0.9656839
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.18783459,0.34279215,0.4102685,0.05910478
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.008401849,0.0095952125,0.97873837,0.003264607
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.37180993,0.19593008,0.15378727,0.27847275
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.0033047874,0.007866078,0.98307425,0.0057549463
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.7915105,0.10628569,0.077155136,0.025048606
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.23420009,0.22877486,0.18818507,0.34884
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.10945699,0.121157855,0.5917189,0.17766625
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.071908616,0.07595063,0.23577926,0.61636144
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.0033882563,0.0032079367,0.9922776,0.0011260917
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.25079378,0.29782498,0.29320762,0.15817365
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,True,0.23031476,0.28663135,0.32226828,0.1607856
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.21908642,0.20581265,0.49759117,0.07750975
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.001192783,0.0015556823,0.9951084,0.0021430429
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.008731567,0.9555216,0.02930864,0.006438254
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.92200893,0.035471957,0.023082042,0.019437028
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.08643478,0.80107343,0.055806488,0.056685314
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.1949939,0.4064022,0.3240121,0.074591815
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.4702065,0.39595357,0.09044433,0.043395657
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0013424752,0.9961422,0.0019686096,0.0005466632
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.5237208,0.16097857,0.2892261,0.026074523
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.002069802,0.005410765,0.99160814,0.00091132155
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.8183278,0.0882965,0.052313942,0.041061684
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.040446844,0.93506277,0.02002264,0.004467655
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.002923303,0.0026409843,0.99310774,0.0013279702
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.664326,0.16928531,0.116347976,0.050040644
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.014419181,0.9721371,0.009910149,0.0035335724
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.19918989,0.1976398,0.4055305,0.1976398
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.96796834,0.016654816,0.013175043,0.0022017707
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.8462436,0.09950245,0.039579343,0.014674624
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.10697879,0.3453318,0.40373376,0.14395571
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.2875403,0.31827807,0.30370304,0.09047856
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.18313026,0.6911264,0.09956621,0.026177105
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.026993547,0.82029194,0.079338446,0.07337607
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.12872545,0.21058078,0.4220745,0.23861928
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.9686282,0.019333094,0.007112248,0.00492651
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.044482403,0.27036723,0.6691653,0.015985085
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.003624058,0.0057912287,0.9892721,0.0013125469
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.18867336,0.28102815,0.42851675,0.101781644
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.42446,0.21177095,0.11424186,0.24952714
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.0016327476,0.0010876444,0.9965773,0.00070223596
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,True,0.41772142,0.23987724,0.2067871,0.13561429
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.40688223,0.13004738,0.17228477,0.2907856
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.25140274,0.26141748,0.18393017,0.3032496
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.0026254398,0.99500567,0.001818589,0.00055032206
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.009513881,0.011036296,0.009007562,0.9704423
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.65414405,0.17064367,0.07873912,0.09647318
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.20164095,0.2609428,0.35666648,0.18074977
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.0010176229,0.9925545,0.0022754024,0.004152537
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.001710373,0.0016707523,0.99615115,0.00046758997
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.01122089,0.98667395,0.0017893272,0.000315835
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.24906917,0.1850925,0.41711238,0.148726
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.003138486,0.004785619,0.02128075,0.97079515
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.10064878,0.60698986,0.19249585,0.09986553
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.39794576,0.22149017,0.16588847,0.21467564
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9585844,0.020687303,0.016622715,0.004105521
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.16651854,0.6956135,0.07564446,0.06222344
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.68335724,0.19578514,0.08963696,0.031220667
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.10381986,0.49144244,0.159548,0.24518973
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.47098967,0.17737634,0.21563478,0.13599914
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0075371265,0.0027297663,0.9871688,0.002564378
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.119895555,0.3158827,0.3870276,0.17719413
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.93241626,0.040018503,0.012015732,0.0155495135
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.1619055,0.29547238,0.49870405,0.043918047
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.9730978,0.018972386,0.006608106,0.0013217044
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,True,0.22097373,0.28820407,0.29274264,0.19807957
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.8953955,0.07179595,0.01678865,0.01601984
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.00694042,0.009123011,0.9752314,0.008705237
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.6723804,0.107220426,0.055625226,0.1647739
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.36505917,0.16713627,0.35382748,0.11397704
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.9743783,0.01217016,0.00890388,0.0045476565
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.7995324,0.10736289,0.05657627,0.036528382
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.25349334,0.24000268,0.14902104,0.3574829
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.23192744,0.19993395,0.4758842,0.09225436
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.087645456,0.7512491,0.124569304,0.036536064
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.29021376,0.21232495,0.12481939,0.37264186
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.6812432,0.1439163,0.08264417,0.09219624
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.19253378,0.17258616,0.0991079,0.5357722
